排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
11,童年（小学语文“快乐读书吧”·六年级上阅读，高尔基自传体三部曲之一，北师大教授郑海凌翻译）,"['〔苏〕高尔基 ', ' 郑海凌 译']", 郑海凌 ,http://img3m2.ddimg.cn/31/24/25126132-1_w_16.jpg,2017年08月 ,浙江工商大学出版社,11.50,25.00,4.6,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787517822400,"  ◎《童年》——一本自带光环的热搜书
  罗曼·罗兰说：“在俄国文学中，我从来没有读过比《童年》更美的作品。”
◎“世界以痛吻我，我将报之以歌”——读《童年》，读人性深处那宝贵的美德
  尼采说：“他沉沦，他跌倒。你们一再嘲笑，须知，他跌倒在高于你们的上方。”不满十岁的阿廖沙，生活的全部就是苦难、灾祸、贫穷，在逆境中，他被迫拔节成长；苦难没有打败他，而是让他那些“善良、勇敢、坚强、独立”的品格更加光亮。读童年，读身处逆境时受用一生的好品格。
◎亮点1：俄中直译全译本——修正转译讹误；名著就要读全本，拒绝低估孩子的领悟力
  译者郑海凌，北师大教授，文学翻译彩虹奖获得者，有几十年深厚的俄国文学翻译经验，名家陪你读名著，原汁原味更贴心。
◎亮点2：无障碍阅读，难点、痛点一键秒杀
动物名“茹克”？游戏名“羊拐”？等等，你不懂的通通注释，小编陪你读到high～
◎亮点3：《童年》——中考考点收割机，涵盖阅读、填空题等，语文高分不再是难题
 ",250645,"['对孩子有帮助（516）', '孩子喜欢（430）', '实用（397）', '内容详细（263）', '内容全面（258）', '同步辅导（239）', '图文并茂（222）']"
12,故宫博物院 孩子一定要去的博物馆 图说天下精装版,['王大庆 主编，日知童书 出品'],None,http://img3m8.ddimg.cn/60/31/29577498-1_w_1689308594.jpg,2023年06月 ,北京联合出版有限公司,17.90,50.00,3.58,童书,绘本/图画书,16开,铜版纸,精装,否,9787559668523,"★一书读懂故宫博物院，从建造历史、建筑特色到文物收藏，全方位认识故宫，提升传统美学素养。
★走进建筑内部，近距离欣赏明清时代的原样陈设，打破时间和空间的限制，了解明清历史与宫廷生活。
★百余件馆藏珍品深入讲解，高度还原文物细节，把博物院“搬回家”，随时开拓眼界、增长见识。
★“非遗里的故宫”介绍苏州御窑金砖制作技艺、官式古建筑营造技艺、古钟表修复技艺等中国非物质文化遗产，向读者展示文物背后的中国智慧与文化底蕴。
★故宫博物院地图立体呈现，聚焦热门藏品，一秒开启沉浸式游览。
  ",128573,['有异味（1）']
13,朝花夕拾（《语文》推荐阅读丛书）七年级上册推荐阅读  人民文学出版社,['鲁迅'],None,http://img3m3.ddimg.cn/77/27/25267253-1_w_9.jpg,2018年04月 ,人民文学出版社,11.00,22.00,5,中小学用书,初中阅读,16开,胶版纸,平装-胶订,否,9787020137701,"本书收入“统编《语文》阅读丛书”，是专为中学生朋友们课内外阅读准备的，版本完善，校勘精良，注释详尽确当：
1.《朝花夕拾》为鲁迅先生的经典散文集，收录《从百草园到三味书屋》《藤野先生》《阿长与〈山海经〉》等散文十篇，初版诞生九十多年来畅销不衰，影响深远。
2.鲁迅先生的作品虽已进入公版，但由于其作品整理繁难，出错率较高，因此许多版本并不可靠。尤其他的作品中有很多典故，不看注释是比较难理解的。人民文学出版社成立之初，即在国家有关部门委托下，将整理注释本《鲁迅全集》作为自己*主要的任务之一。全集几十年来内容不断修订，版本不断更新，形成了鲁迅作品的善本。可以说，版本完善可信赖是人文版《朝花夕拾》的一个重要特点。
3.如上条所述，鲁迅作品需要借助注释才能更好理解。而注释详尽确当是人文社版《朝花夕拾》的另一个重要特点。这些注释是在国家提供大量人力、物力支持下，一代代著名专家和学者集体劳动的结晶。在节奏越来越快的今天，已经很难再集中如此众多的一流专家学者来做这样的工作。因此鲁迅作品的注释才更显得弥足珍贵，也是许多其他出版社版的鲁迅作品很难比肩的。需要说明的是，我社对这些注释享有专有出版权。
4.《朝花夕拾》日前被统编语文教科书七年级上册指定为书目。无论是该册教科书第三单元收入的课文《从百草园到三味书屋》，还是三单元“名著导读”栏目所选的《朝花夕拾》精彩篇章《五猖会》，均来自人民文学出版社2005年《鲁迅全集》，而本版《朝花夕拾》的文本与2005年全集一模一样，别无二致。
5.《朝花夕拾》被列为语文课外读物，对青少年语文学习及价值观培育具有重要作用。我们主张，学生语文课外读物的选择一定要考虑版本问题，我社为老字号出版社，是国内文学、语文读物出版的重镇，编校质量上乘，品牌号召力强，在业界素享盛誉，我社版本，是读者朋友们可以放心选择的。
  ",348831,"['对孩子有帮助（1338）', '实用（1049）', '孩子喜欢（917）', '图文并茂（681）', '同步辅导（635）', '内容详细（554）', '内容全面（483）']"
14,作家榜名著：月亮与六便士（155万读者高分推荐！全新未删节插图珍藏版！满地都是六便士，他却抬头看见了月亮！毛姆小说代表作！）,"['[英] 毛姆 ', '，作家榜经典名', ' 出品，徐淳刚（诗人） 译，大星文化，高更 绘']",None,http://img3m1.ddimg.cn/66/15/24175371-1_w_1707037441.jpg,2017年01月 ,浙江文艺出版社,19.90,39.80,5,小说,世界名著,32开,胶版纸,平装-锁线胶订,否,9787533936020,"《月亮与六便士》中译本众多，为什么百万读者选择作家榜版？6大硬核入手理由——
1、名家名译，译自原版：传奇诗人徐淳刚呕心译作，译自英国Vintage Books出版社1999版《月亮与六便士》！无删节无改编！原汁原味！完整典藏！
2、译文传神，流畅好读：精准的诗意译文，全方位呈现出毛姆刻薄犀利却又情意绵绵的文学特色！引爆读者盛赞惊叹：“原来毛姆的作品这么好看！”
3、名画插图，赏心悦目：特别收录小说主人公原型，法国画家高更经典代表作，包括《自画像》《我们从哪里来？我们是谁？我们到哪里去？》等。
4、全新导读，讲透精髓：足足7000字精彩导读，透彻解析本书的精神内核：“你一生真正的抉择只有一次，你应该被梦想照亮，还是被金钱照亮？”
5、六项荣誉，获奖无数：上市至今靠口碑持续热销！荣获2018-2020当当经典名著销量桂冠（已公证）等多项荣誉。
6、真实口碑，好评如潮：作家榜版《月亮与六便士》，仅在当当网就创下1402370条真实热评（截止2022年9月20日数据）！一直被山寨，从未被超越！
读经典名著，认准作家榜！拒绝仿冒盗版！
 ",1563141,"['经典必读（4995）', '装帧精美（4233）', '引人入胜（2949）', '温情感人（2601）', '情节曲折（2416）']"
15,法治的细节（罗翔随笔集，荣获文津图书奖，评热点、论法理、聊读书、谈爱情，人间清醒与你坦诚相见）,['罗翔，果麦文化 出品'],None,http://img3m4.ddimg.cn/21/25/29323524-1_w_23.jpg,2021年11月 ,云南人民出版社,34.00,49.80,6.83,法律,法律随笔,32开,轻型纸,平装,否,9787222204331,"  ◇《法治的细节》荣获文津图书奖，2021人文社科年度好书、读者年度影响力图书、豆瓣zui受关注作者、南都2021年度十大好书等社科图书大奖
◇法律男神罗翔教授2021新作，法律随笔集，解读热点案件，思辨法治要义。
◇CCTV年度法治人物，2020书业评选年度作者,哔哩哔哩百大UP主,超高人气UP主罗翔
◇盘点近年热点案件，理性而不失温度，从N号房事件到张玉环案，如何在现实中追求正义？
◇从法律视角破解电车难题，思辨刑罚边界、胎儿权利等法理冲突，在时事中保持理性思考
◇《人民日报》、央视朗读者等媒体官方推荐，罗振宇、罗永浩强烈安利，追求知识与智慧。
◇收录罗翔走红后的心路历程，分享走出困境的人生经历与感悟，附罗翔青年照。
 ",480051,"['内涵丰富（68）', '解读透彻（67）', '实用性强（56）', '内容专业（54）', '内容扎实（52）', '作者权威（48）']"
16,你也走了很远的路吧（新增2万余字，4篇文章，关于特殊时期成长的勇气，以及曾经的那些人）,"['卢思浩 ', ',博集天卷 出品']",None,http://img3m1.ddimg.cn/46/7/29460961-1_w_11.jpg,2022年09月 ,湖南文艺出版社,22.90,49.80,4.6,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787572608377,"1.青年作家卢思浩《你也走了很远的路吧》经典再版，精心修订，崭新装帧。
2.新增2万余字，4篇文章，关于特殊时期成长的勇气，以及曾经的那些人。
3.你想要看的那片风景，以及想要遇到的人，终将会与你相遇，在你成为自己的路上。
4.每个人都能从故事中读到青春，看到自己。
20个触动人心的青春故事；21首青春配乐，与卢思浩共赴青春演唱会。
5.随书附赠卢思浩致读者的信，把这几年的体会讲给你听。
6.内外双封，精美手绘彩插，随书附赠封面同款海报1张 明信片1套 文笔续写挑战卡1张 书签1张。
 ",646079,"['装帧精美（1310）', '经典必读（953）', '引人入胜（781）', '优美隽永（600）']"
17,我从未如此眷恋人间：周深“终于开始学会眷恋这人间”史铁生、季羡林、余光中、丰子恺等联手献作，把深情写入文字，告诉你这世间原来是它们最惹人恋。,"['史铁生 汪曾祺 等 ', '，文通天下 出品']",None,http://img3m3.ddimg.cn/26/16/29370653-1_w_1690440784.jpg,2022年02月 ,读者出版社,9.90,49.80,1.99,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787552706673,"李克勤、王菲、刘宇宁《眷恋》是什么滋味？就让史铁生、季羡林、余光中、丰子恺、徐志摩、林徽因等告诉你。10余位现当代文学大家，50篇经典名作，触动回忆，引燃泪点，回到初的美好。
  这是一本关于对人世间眷恋的散文集子。十三位知名作家50篇散文作品，作家们在书中谈论亲情、友谊、久别的故乡、逝去的时光，或直击主题，或慢慢铺叙。在他们的文字里，无一不彰显着对生命、对岁月绵密的体悟与眷恋。
  作家们与读者真诚分享自己在生活中对美好事物的真实感受与感悟。可在作家笔下看见关于前辈鲁迅、陈西滢、陆小曼、梁思成等的生活趣事。全书分为七个部分内容丰富，情感真切，温馨暖人，给读者以深情的温暖、美的感悟、生命的启迪。
  外封选用“高阶细砂浅米”表达眷恋的“朦胧美
内封选用“高阶细格浅米”表达眷恋的“清晰美，选用米黄色让人感受“太阳 泥土”的味道，让心不觉回到初的美好。
内外封用纸，给人手以柔和细腻的触感：这就是眷恋的感觉！
  学校教材经典文章以及阅读理解过程中经常出现的文章，读起来当初上学时候的经典文章，勾起对自己对当初求学时光的怀念。
  民国文人“吵架”生活趣谈
文人自古相轻，让我看看民国文人之间的“吵架”是这样的一番场景。让人回味那时、那境文人纯粹的美好。
  名家怎样讲究吃，怎样做一日三餐，相信你可以从他们的生活中找到与自己相合的观点和乐趣，看完这些让我们瞬间感受到烟火人间的温暖。
  每个人都有去别人家做客“尴尬”的场景，看看名家他们又是如何面对和解决这些尴尬的局面
  人生有很多美好的事物，我们总有抓不住的
人间再美好，我们总有离去的一天
看看名家如何面对，如何把深情写入文字，走入你的生活，给你带来美好与勇气
推荐您购买文通天下其他畅销书：
 ",256511,"['经典必读（1）', '引人入胜（1）', '装帧精美（1）']"
18,病隙碎笔 2021纪念版（史铁生充满灵性光辉的生命笔记，启迪无数读者的长篇哲思散文经典）,"['史铁生 ', ',博集天卷 出品']",None,http://img3m3.ddimg.cn/26/23/29325113-1_w_6.jpg,2021年11月 ,湖南文艺出版社,22.00,48.00,4.59,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787540483432,"《病隙碎笔》（纪念版2021）
▲《病隙碎笔》荣获第三届鲁迅文学奖，《病隙碎笔》(之六)荣获首届老舍文学奖，首届华语文学传媒大奖年度杰出成就奖作家作品。
▲光影纪念，典藏之选：内文特别附录史铁生先生亲摄照片，诠释信仰与爱，精美四色印刷，用纸考究。
▲史铁生夫人陈希米亲自审定，精细校订郑重出版。
▲史铁生充满灵性光辉的生命笔记。读史铁生，不可不读《病隙碎笔》，这是史铁生的一部充满了深刻生命体验的人生笔记，也是深受读者喜爱的当代哲思散文经典。读史铁生，如读我们自己，走失的心会安定下来；在深刻的困境中，重新寻获信心与爱。
▲当代文学大家史铁生的长篇哲思散文《病隙碎笔》，是他从身患尿毒症、接受透析开始，以四年时间写成，被誉为“二〇〇二年度中国文学为重要的收获”（首届华语文学传媒大奖授奖词），是“在深刻的困境中，对神性和人生终极意义所做的一次艰苦卓绝而又辉煌壮丽的追问与眺望”。
▲首届华语文学传媒大奖年度杰出成就奖得主史铁生授奖词：史铁生是当代中国令人敬佩的作家之一，他的写作与他的生命完全同构在了一起，用残缺的身体，说出了为健全而丰满的思想。他体验到的是生命的苦难，表达出的却是存在的明朗和欢乐，他睿智的言辞，照亮的反而是我们日益幽暗的心。他的《病隙碎笔》作为二〇〇二年度中国文学为重要的收获，一如既往地思考着生与死、残缺与爱情、苦难与信仰、写作与艺术等重大问题，并解答了“我”如何在场、如何活出意义来这些普遍性的精神难题。
▲史铁生作为“纯粹的写作者”，“其想象力和思辨力代表了我们当代文学所能达到的高度”；“他用自己的苦难提升了大家对生命的认识，而我们没有任何成本地享受了他所达到的精神高度”。
 ",302840,"['经典必读（4）', '装帧精美（1）']"
19,蛤蟆先生去看心理医生（热销300万册！英国经典心理咨询入门书，知名心理学家李松蔚强烈推荐）,['罗伯特·戴博德，果麦文化 出品'],None,http://img3m9.ddimg.cn/71/33/28992419-1_w_1698919928.jpg,2020年07月 ,天津人民出版社,22.80,38.00,6,心理学,心灵疗愈,32开,轻型纸,平装-胶订,否,9787201161693,"        ◆英国经典心理咨询入门书，1997年长销至今
◆如果你不知道该不该去看心理医生，请先看看这本书
◆将心理知识巧妙融入故事情节，解析20多个心理学专业名词、展现一个心理咨询疗程的标准模板
◆媲美《自卑与超越》，比《自卑与超越》更好读
◆2小时轻松读完，零基础、无压力的心理入门书
◆演绎10次心理咨询全过程，见证疗愈与改变的发生

  ",1747460,"['心理治愈（1631）', '可读性强（1206）', '心理学必备（862）', '脑洞大开（753）', '内容专业（707）']"
20,三体：全三册 刘慈欣代表作，亚洲“雨果奖”获奖作品！,['刘慈欣'],None,http://img3m4.ddimg.cn/32/35/23579654-1_w_6.jpg,2010年11月 ,重庆出版社,42.70,93.00,4.6,小说,科幻小说,32开,胶版纸,平装-胶订,是,23579654,None,2296507,"['经典必读（8685）', '引人入胜（7004）', '装帧精美（6967）', '情节曲折（5960）', '温情感人（3900）']"
21,人教版快乐读书吧阅读课程化丛书 三年级上册套装（稻草人+安徒生童话+格林童话）共3册 语文教科书配套书目,['曹文轩、陈先云 主编'],None,http://img3m0.ddimg.cn/8/21/28527650-1_w_1699516359.jpg,2019年01月 ,人民教育出版社,36.00,75.00,4.8,中小学用书,小学阅读,16开,胶版纸,平装-胶订,是,28527650,None,100160,"['对孩子有帮助（112）', '实用（76）', '孩子喜欢（71）', '同步辅导（54）', '图文并茂（54）', '内容全面（46）', '内容详细（43）']"
22,中国古代神话 快乐读书吧四年级上册推荐阅读(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 6万多名读者热评！,['闻钟主编'],None,http://img3m1.ddimg.cn/29/31/27898031-1_w_44.jpg,2019年06月 ,南方出版社,10.30,22.80,4.52,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550154681,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
本套丛书是专为中小学生编著，着重关注“素质成长”的励志版名著。所有的编排都是从阅读兴趣入手，就是为了让孩子愿意看，并能够很快地读进去。
每一部经典名著都是很好的教科书，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
  ",121314,"['对孩子有帮助（117）', '孩子喜欢（86）', '实用（86）', '图文并茂（65）', '内容全面（53）', '内容详细（53）', '同步辅导（50）']"
23,透过地理看历史,['李不白'],None,http://img3m6.ddimg.cn/74/14/29191016-1_w_1691395319.jpg,2021年01月 ,台海出版社,24.00,48.00,5,历史,历史地理,16开,胶版纸,平装-胶订,否,9787516827864,"“没有地理，便没有历史。”——法国著名史学家  费尔南·布罗代尔
 “置图于左，置书于右，索象于图，索理于书。”历史地图与文字史料紧密结合，能够直观深刻地解释和拓展历史知识。
荆州在哪里，为何成为兵家必争之地？
关中为什么成为历代帝王龙兴之地？
为什么说得中原者得天下？
山西又称三晋是源自哪里？
江东和江左是什么关系？
百越民族和中华文明是什么关系？
西域古国都有哪些？
……
    让我们跟随作者从书中找到答案。
 ",120579,"['可读性强（182）', '内容扎实（143）', '品质不错（137）', '品质高端（115）', '经典权威（88）']"
24,小英雄雨来 红色经典故事快乐读书吧六年级上册推荐阅读中小学生课外阅读指导丛书无障碍阅读 彩插励志版 16万多名读者热评！,['管桦'],None,http://img3m8.ddimg.cn/8/27/27950678-1_w_1688187749.jpg,2019年06月 ,南方出版社,8.90,19.80,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550154711,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。

 ",216217,"['对孩子有帮助（262）', '孩子喜欢（220）', '实用（181）', '图文并茂（140）', '内容详细（136）', '内容全面（123）', '同步辅导（117）']"
