排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
37,为孩子解答西游记里的不解之谜（全二册）（每一个不解之谜里都藏着天文地理、文史典故！六神磊磊）（ 读客小学霸文库）,['六神磊磊；读客文化 出品'],None,http://img3m3.ddimg.cn/11/13/29509733-1_w_6.jpg,2023年01月 ,河南文艺出版社,64.00,128.00,5,童书,中国儿童文学,16开,纯质纸,平装,是,9787555914457,"◆ 为孩子解答《西游记》里的不解之谜，每一个不解之谜里都藏着天文地理、文史典故！
◆ 现象级自媒体作者、畅销书作家六神磊磊专为孩子打造的《西游记》！
◆ 六神磊磊曾著有《给孩子的唐诗课》《六神磊磊读唐诗》等书，畅销数十万册
◆ 探索故事背后的传统文化，让孩子秒变传统文化小达人！
◆ 内附22幅跨页插图，全面呈现《西游记》经典场景！
◆ 全书图文并茂，超强互动性激发孩子阅读兴趣。
◆ “西游故事 趣味问答”，让孩子在故事中学习！
◆ 西游解密刮刮卡一套，随机解答西游不解之谜，刮出快乐和知识！
 ",8136,[]
38,身为女性的选择（上野千鹤子写给所有女性的清醒之书，中文简体版首次引进！突破父权，大胆豪放，直言不讳，鼓舞人心）,"['[日]上野千鹤子 ', '，磨铁文化 出品']",None,http://img3m2.ddimg.cn/67/15/29519392-1_w_6.jpg,2023年02月 ,国际文化出版公司,25.80,56.00,4.61,社会科学,社会学,128开,胶版纸,平装-胶订,否,9787512514959,"★著名女性主义学者、社会学家上野千鹤子×心理学家信田小夜子辛辣对谈！直面女性生活，探讨爱与性、婚恋、独立等诸多现实话题。
两位“女性的盟友”从各自领域和经验出发，把握社会趋势，结合一线个案，超越犀利的字眼，深入现象的本质。对话大胆豪放，观点犀利，充满洞见！   
★不仅是解剖亲密关系真相的生存指南，也是痛快淋漓的女性主义课堂，“这场辩论是因为我们彼此信任”。
从婚姻的个体和社会意义，到家庭形成而出现的种种问题，再到父母养老及老后困局......在母女关系、男性观察、暴力等广泛议题上展开尖锐问答。敞开心扉，直言不讳。
★人生不止一个选项，女性不是只有“可爱”。生而为女，我有无限选择。可以畅快活出自己的人生！
为什么需要别人的认可？为什么要对别人有用？怎样做选择？怎样活下去？上野老师告诉你，无论是否结婚，都能争取活出更好的人生。充满慰藉，鼓舞人心。
★《从零开始的女性主义》译者吕灵芝担纲翻译；国内知名设计师唐旭操刀设计。优美译文，精致双封。
 ",10674,[]
39,胖龙蓝蓝（全5册）有胖龙蓝蓝，就有好事出现！《神探狗狗》作者经典桥梁书系列,['戴夫·皮尔奇'],None,http://img3m7.ddimg.cn/40/4/29524117-1_w_1702542490.jpg,2023年03月 ,成都时代出版社,49.00,98.00,5,童书,外国儿童文学,32开,胶版纸,平装-胶订,是,9787546431758,"★现象级童书《神探狗狗》作者的经典桥梁书，人见人爱的《胖龙蓝蓝》！
《神探狗狗》作者戴夫·皮尔奇经典桥梁书系列，欧美30年长销不衰，国内首次重磅引进！打开《神探狗狗》，带孩子勇敢去冒险；翻开胖龙蓝蓝，给孩子温柔的陪伴。

★有胖龙蓝蓝，就有好事出现！
胖龙蓝蓝，人见人爱的呆萌搞笑龙，圆滚滚的可爱憨憨；有他在身边，总有好事出现：
找到一个苹果，就长出一树苹果；遇见一只大猫，就有了一窝小猫；
送出几个小礼物，交到一群好朋友；就算迷糊一整天，睡一大觉就好了。
想不想每天变好一点点？快来找胖龙蓝蓝陪你玩！

★心理的幼小衔接：不适应新环境？胖龙蓝蓝陪孩子好好长大。
乐观天赋——胖龙蓝蓝总能把坏事变成好事，开朗豁达的乐观精神，是蓝蓝宝贵的品质。让蓝蓝倾听孩子成长的烦恼，帮孩子找回乐观的天赋！
接纳自己——胖龙蓝蓝也会犯迷糊，摔倒了再爬起，轻轻拍拍自己，说一句没关系。从蓝蓝身上，每个孩子都能看到跌跌撞撞长大的自己，发现自己可爱的闪光点。
交友魔法——需要帮助和陪伴时，朋友都在胖龙蓝蓝身边。学习蓝蓝的交友魔法，帮孩子找到自己的吸引力法则。

★阅读的幼小衔接：自主阅读有难度？胖龙蓝蓝帮孩子“减负”！
全球知名桥梁书出版社——本套书选自学乐出版社入门级桥梁书系列：专为4~7岁儿童打造的橡子（Acorn）系列
精彩的故事——可可爱爱的主人公，意想不到的搞笑反转，让孩子大喊“再看一遍”！
无压力阅读——章节故事，长度适中，插图丰富，文字易懂，读起来不费力。
提到阅读力——每本2500字左右，覆盖课标字词、常见句式。
显示全部信息",8017,[]
40,权力的面孔 一幅中央帝国的权力图像 张宏杰著,"['张宏杰 ', '，磨铁文化 出品']",None,http://img3m7.ddimg.cn/44/11/29506697-1_w_5.jpg,2023年01月 ,浙江教育出版社,56.10,78.00,7.2,历史,历史普及读物,128开,胶版纸,平装-胶订,否,9787572243547,"1、百万级畅销书作家、知名历史学者张宏杰继畅销书《曾国藩传》后通俗讲史力作。剖析复杂人性，解读中国传统社会潜规则
2、本书切入角度新颖，对于读者貌似耳熟能详的人物，却能另辟蹊径，从独特的角度得出与众不同的观点，让人耳目一新。作者以心理分析式的讲史，抽丝剥茧分析各个权力人物对历史的影响和历史是怎么决定他们的命运的。11张典型的权力面孔，11个独特的人性侧面，组成一幅中央帝国的权力图像
3、一部浓缩版的中国帝王传记，每个人物的小传都很独特：权力怪兽的任驭手秦始皇、汉武帝的雄才大略与代价、从先进模范到乱臣贼子的王莽、被大业压垮的杨广、偏执型人格患者朱元璋、不愿意做皇帝的正德、从伟大到平庸的嘉庆、“上帝第二子”洪秀全、被“帝王教育”败坏的光绪、生为猎物的永历、后代被斩草除根的崇祯。深度剖析权力人物的酸甜苦辣，探讨其权力运作法则和背后的行为逻辑。
4、中国传统社会的历史，某种意义上来说就是一部帝王史和权力史。中国传统社会的Z大管理者是一国之君，帝王的成长、所思所想、所作所为、行为逻辑、经验教训等，对普通人、团队管理者、创业者、公务员都有一定的启发。
5、内外双封设计，采用特种纸 烫金工艺，更显典雅
 ",7353,"['品质高端（2）', '品质不错（1）']"
41,呆呆地（韩国版温情《父与子》，人生除死无大事！献给全天下的父母和儿女）,"['(韩) 沈禹图 ', '绘，山谷, 韦娜译']","绘，山谷, 韦娜",http://img3m5.ddimg.cn/59/17/29511365-1_w_3.jpg,2023年02月 ,山东友谊出版社,46.90,68.00,6.9,成功/励志,心灵与修养,32开,胶版纸,平装-胶订,否,9787551626958,"★韩国版温情《父与子》，人生除死无大事，面对年老的父母，你将怎么办？！献给全天下的父母和儿女，父母在，人生尚有来处；父母去，人生只剩归途！
★作为儿女，如何面对父母的衰老，疾病，甚至死亡。你可以忘记全世界，我不想忘记你！本书描述了居住在韩国清州的年近九旬的老人李凤燮和女儿女婿一起生活之后，患了艾兹海默症的相处点滴，期间李凤燮因患病生活习惯、语言形式、行为思维等方面发生变化之后，面临的家庭问题与两代冲突。生老病死是人生常态，或许人只有在死亡面前，才能更真切地体会到活着的意义。
★畅销书作者韦娜参与翻译。富川漫画大赏大奖获奖作品！本书源于同名高人气网漫，故事感人至深，是承载了30万网络读者泪水的优秀作品！
★《呆呆地》是根据两位作家的亲身经历创作的作品，细腻而冷静地揭示了子女面对父亲患痴呆症的过程，这是一部能与读者产生深刻共鸣的作品。它超越了简单的悲伤感，并传达了关于生命意义的沉重信息。众生皆苦，生死大事尤其揪心，一本让你忍不住共情哀伤又给你力量的温情漫画。
 ",748,"['感染力强（8）', '受益匪浅（8）', '内容丰富（6）', '振奋人心（6）', '文笔流畅（5）', '实用（2）', '干货满满（1）', '心灵鸡汤（1）']"
42,漫画小学生心理 全4册 自信力自控力社交力积极力  儿童心理健康教育漫画书 发展认知行为情绪管理与性格培养绘本故事书籍,['翰图'],None,http://img3m6.ddimg.cn/78/25/29519106-1_w_3.jpg,2022年09月 ,广东人民出版社,35.00,140.00,2.5,童书,少儿励志与成长,16开,胶版纸,平装-胶订,是,9787218146768, ,26946,"['包装一般（1）', '包装不错哦（1）', '孩子喜欢（1）', '性价比很高（1）', '整体感觉不错（1）', '无异味（1）']"
43,你当像李白长风破浪（当《长安三万里》遇见绝色李白，79首太白诗齐颂盛唐欢歌与挽歌！）,"['为你读诗 湘人彭二 符殊 朱卫东 ', ',博集天卷 出品']",None,http://img3m4.ddimg.cn/39/3/29509464-1_w_1700792051.jpg,2023年01月 ,湖南文艺出版社,27.50,59.80,4.6,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787572609916,"2022年的关键词之一：封控。
·
《人生如逆旅，幸好还有苏轼》通过不那么通畅的渠道辗转到数万读者手中，尊请苏轼以他逆旅之中否极泰来的乐观拓达心态宽慰读者，让许许多多人学着他，与自己内里的元魂、与逼仄的生存环境形成诸多链接，四处借力，八方汲沐养根，以此维护各自内心世界的平衡。若说社会效益，苏轼之书则出色地完成使命。
·
我们宣传《人生如逆旅，幸好还有苏轼》的一整年里，在各大平台听到众多李白年轻读者的呼声。李白之书，应声而造，继而出。
·
2023年，放开的一年。《你当像李白长风破浪》是一个不期而遇的礼物，更是一句应时应景的祝福。“大鹏一日同风起，扶摇直上九万里”，我愿意把这本书比作一缕劲风，希望你释放心中的大鹏，展开翅膀，借着这缕风平地而起飞向九万里高空，追求你的自由和理想，追赶你若无这三年则本该达成的目标。“长风破浪会有时，直挂云帆济沧海”，愿每个不屈、不甘、不懈怠、不言弃的人都能像李白一样长风破浪。
 ",7846,[]
44,不去讨好任何人（一本帮你活得不那么累，学会说“不”的书！）,['滑洋'],None,http://img3m2.ddimg.cn/25/34/29519152-1_w_3.jpg,2023年03月 ,人民邮电出版社,29.90,59.80,5,心理学,人格心理学,128开,胶版纸,平装-胶订,否,9787115605177,"1.一本帮助你可以活得不那么累的书！

绝大多数的人压力源可能不是KPI，而是来自工作与生活中的人际关系。讨好型人格者的行为方式从不会关照他们的内心，他们的人际关系往往呈现一种利他的扭曲状态。本书从读者的内心下手，再帮助大家从脆弱纠结的关系中走出来。



2.话题性强，哪里有“讨好型人格”，哪里就有争议

网络上不缺少有关“讨好型人格”以及隐性讨好问题的热点话题，它涉及了原生家庭、亲密关系、职场“霸凌”、上下级同级关系处理、真假PUA等等。



3.双色印刷，每个主题配有配套插画，有趣易读。



4.1个讨好型人格测试
显示全部信息",7644,[]
45,月海与游梦人：日本幻想文学杰作集,"['夏目漱石、太宰治等 ', '，王子豪 译']",，王子豪 ,http://img3m6.ddimg.cn/89/22/29511296-1_w_4.jpg,2023年01月 ,广西师范大学出版社,32.50,65.00,5,小说,外国小说,32开,胶版纸,精装,否,9787559852335,"上承王朝物语，下至昭和战后，跨越日本千年，囊括历世文豪经典绮谭
一頁·日本幻想文学大系开幕篇！
《月海与游梦人》共收录24篇恢诡谲怪之名作，以年代划分，始自神代纪事、王朝物语、怪谈草纸，终至昭和战后文豪。
由大和王权草创期的记纪神话、平安时代的王朝物语，到江户町人文化的井原西鹤、上田秋成等浮世草子巨匠；从明治·大正的泉镜花、幸田露伴，至昭和·战后的江户川乱步、太宰治、三岛由纪夫等不朽文豪。
24位游梦人，见证上古、明治、大正、昭和的「逢魔时刻」。


幻妖的物语，曲折荒诞、光怪陆离，在现实与异想天开间弥漫
写的是百妖幻行，其剖开的却是人心、世相、真情

太宰治说：摹写那些世上无人知晓、难以名状的诡谲现实，才是一个作家存在的价值。

《古事记》中男女两位创世神在常世和黄泉的对峙；《今昔物语集》众多因果轮回、生灵证法的故事；内田百间的《件》则绘出无尽的荒野、周期性出现的月亮、当意味不明的人墙和吐露人言的兽展开对峙，“人类”的概念渐渐模糊……
埋在樱花树下的尸体、从黄泉归来的少女行灯、眨眼间被猫咪占领的电气小镇、插满赤茱萸的全知之眼……梶井基次郎、坂口安吾、太宰治、江户川乱步、三岛由纪夫、梦野久作，他们开始向人体内部探求，将种种肉身的部件剖开来，带来激烈的冲突后更加虚无的现代幻境美感。
幻妖、幻花、幻视、幻惑、幻谈、幻画、幻鸟，梦幻的情致尽数消散在世情人俗中。
显示全部信息",7353,[]
46,藏在地图里的中国历史（精装全2册）赠送AR中国地图+AR世界地图+1米汉字与中华文明白描长卷【5-15岁】（北斗童书）,['一瓢'],None,http://img3m6.ddimg.cn/89/31/29546936-1_w_5.jpg,2021年05月 ,山东省地图出版社,199.00,398.00,5,童书,科普/百科,8开,纯质纸,精装,是,9787557208868,"适读人群 ：5-15岁
3年打造，21年资源整合。史地结合阅读。朝代疆域地图与手绘图、文物图充分结合，广角多维度讲述中国历史变迁，培养历史价值观，提高孩子的人文素养和读图能力。
12条改变文明进程的重要路线，提高大格局。不局限认知，充分拓展孩子的知识面，贴合现今教育需求。
30大专题解读，说历史，说地理，也说经济、军事，又说文化艺术，还说中华传承。
通识教育理念策划，让孩子学会联想式自主学习，解脱题海，解放家长，培养主动探究的精神和思辨能力。
独自研发12张三维战争地图使用，史上六大战役平面、三维地图与大场景立体解析，对历史发展更直观更清晰；立体渲染地图童书应用，往来路线缘由一目了然；经济发展地图童书解读；文物与古图相互佐证，研发三维文物图线上展示解析，如同一座行走的博物馆，充分了解历史脉络。
 6.无形中的前置学习，减少孩子成长的负担，从整体地图概述、手绘场景阅读，到局部文物、经济图解读，地图与绘本式场景结合，潜移默化解说历史考点，学习关联知识，为轻松学习打下基础。
重现中国的光辉时刻，也注重小人物平民的生活，儿童视角，趣味语言，营造如临其境的体验。
一米长横幅拉页，更详尽了解历史，体味古人的生存和生活。
史上六大战役平面、三维地图与大场景立体解析，对历史发展更直观更清晰。
每书一个防伪码，买到立刻验证真伪，送中国、世界两张对开学习地图，可以从小学用到高中，送文字文明传播知识图，提升文化认同感和自信。
 ",7564,"['可读性强（3）', '知识点丰富（3）', '通俗易懂（3）', '内容权威（2）', '趣味性强（2）', '引进版（1）', '获奖作品（1）']"
47,意林少年版合订本总第114卷(2023年1期-4期）,['意林少年编辑部'],None,http://img3m9.ddimg.cn/34/16/29507479-1_w_1.jpg,2023年01月 ,吉林摄影出版社,17.90,35.80,5,童书,少儿期刊,16开,轻型纸,平装-胶订,否,29507479,None,25770,[]
48,读图识中国 入选中小学生阅读指导目录（展示我国壮丽的地势地貌、悠久的历史文化、有趣的风土人情和丰富的资源物产，图文并茂、兼具阅读、收藏价值）,"['人民教育出版社地理编辑室 ', '']",None,http://img3m5.ddimg.cn/91/16/29512585-1_w_1695865160.jpg,2023年01月 ,人民教育出版社,18.00,40.00,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787107371813,"《读图识中国》主要面向少年儿童读者，是一本地理、地图类普及读物，同时也是开展国情教育的重要载体，能够帮助小读者们更好地认识我们伟大的祖国。该书问世以来，深受广大少年儿童读者和家长的喜爱。该书以晕渲立体地图为核心，结合精美的图画和简洁有趣的文字，帮助孩子直观认识我国壮丽的山河、丰富的物产、悠久的历史、多样的风土人情……
在内容组织上，书中内容分中国概貌和分省介绍两大部分，引导小读者分别从全国尺度和省级尺度认识我们的国家。所涉及的知识面广但详略得当，不会造成少年儿童的阅读负担，使其在轻松的阅读状态下认识祖国，开阔视野。本书设计新颖，印装精美，地图图幅舒展，令人赏心悦目。
经过多年使用，书中有些现势资料发生了变化，而且孩子的语言习惯和审美风格在随时代而发展。此次推出的《读图识中国（第二版）》在版的基础上进行了较大的修订，更加贴合实际，也将更受小读者的喜爱。
 ",147698,"['对孩子有帮助（190）', '图文并茂（178）', '实用（163）', '孩子喜欢（152）', '内容全面（111）', '内容详细（105）', '同步辅导（78）']"
49,再见，我的紧张体质（克服不了紧张情绪，再会说也没有用）,"['[日] 伊势田幸永 ', ' 人天兀鲁思 出品']",None,http://img3m2.ddimg.cn/12/30/29521812-1_w_5.jpg,2023年03月 ,天地出版社,24.50,49.00,5,心理学,心理百科,32开,轻型纸,平装-胶订,否,9787545572735,"书中包含45种缓解紧张情绪的方法，当众发言时紧张、相亲时紧张的说不出话、只要一紧张就浑身发抖……不管是一对一还是一对n的场合，都能做到从容不迫。
每个方法只需5秒就可以轻松掌握，双手颤抖时可抓住某物、声音颤抖时可微抬下颌、过度紧张导致身体与脸部僵硬可以做一些伸展运动……内容易读易懂，快速上手，实用性强。
本书中的小妙招适用场合丰富，包括相亲、面试、演讲、汇报、商谈、考试等。
每章节的结尾都有漫画 文字总结，更生动形象，重点清晰明了，轻松快速掌握知识。
作者一年举办一百场以上的企业研修、研讨会、演讲，在大学担任求职活动的讲师，同时还是沟通顾问，经验丰富。
 ",5001,[]
50,What if？2 那些古怪又让人忧心的问题又来了（大众喜爱的50种图书、文津奖获得主全新作品）,"['[美]兰道尔·门罗 ', '，邓舒夏，尔欣中，苟利军 译，未读 出品']",，邓舒夏，尔欣中，苟利军 ,http://img3m3.ddimg.cn/91/3/29519713-1_w_1703142866.jpg,2023年04月 ,天津科学技术出版社,68.00,88.00,7.73,科普读物,百科知识,16开,胶版纸,精装,否,9787574207653,"★ 比尔•盖茨、罗振宇、超人气科普大V毕导都为他点赞，风靡全球的百万级畅销作家、科学怪咖兰道尔·门罗全新作品What if？2重磅来袭！那些古怪又让人忧心的问题又来了！
★再荒诞的问题，都可能有更多符合科学原理的答案！这次门罗在《What if？2 那些古怪又让人忧心的问题又来了》中又解决了更多脑洞大开的问题：如果地球是一只巨大的眼睛，它能看多远？要多少人才能一天建成罗马？如果所有人同时打开冰箱，能为地球降温吗？塑料玩具恐龙里有多少是真恐龙？……
★ 本书前作《What if？那些古怪又让人忧心的问题》和《How to：如何不切实际地解决实际问题》分别入选“大众喜爱的50种图书”，荣获第十一届“文津图书奖”科普类推荐图书，科学家、科普大V、中小学生、一线媒体、TED演讲人、演员韩雪、男团R1SE成员张颜齐联手点赞。入选豆瓣读书年度好书、2014年度全美优选图书，横扫各大图书畅销榜！
★《流浪地球2》科普顾问、国家天文台研究员苟利军老师领衔担纲译者，与专业科普达人一起在大开的脑洞中填充奇思妙想！
★不仅让你更博学，还会赋予你有趣的灵魂！书中涵盖数学、物理学、天文学、航天等多学科知识，还有历史、新闻、名人轶事等趣味内容！
★超好看的爆笑漫画贯穿全书，门罗原创的可爱火柴人上演搞笑短剧，在诙谐的对话、奇妙的场景、大胆的想象中，科学知识不再枯燥无味！
————★免责声明★————
不要在家中尝试书里提到的任何东西！
 ",6260,[]
51,没药花园案件：识影寻踪（两百万粉丝追更的案件实录，九宗饱受争议的真实悬案！）,"['没药花园 ', ',博集天卷 出品']",None,http://img3m9.ddimg.cn/8/19/29519729-1_w_1689239188.jpg,2023年03月 ,北京日报出版社,27.50,59.80,4.6,小说,侦探/悬疑/推理小说,32开,轻型纸,平装-胶订,否,9787547744215,"1.两百万粉丝追更的案件实录，TOP悬疑品牌【没药花园】作品！重返犯罪现场，破译终极人心迷局。
2.讲述九宗饱受争议、轰动世界的真实悬案。墙缝中的新娘、比基尼杀手、消失的母女、法国恐怖屋……首度公开韩国青蛙少年悬案独家分析！
3.美国威斯康星大学人类学博士何袜皮领衔高学历主笔团，搜集公开的庭审资料和媒体报道，抽丝剥茧寻找层层迷雾后的案件真相。解读谎中谎，看穿计中计，欢迎随主笔团一起踏上烧脑之旅！
 ",3398,[]
52,【官方正版】工作细胞（套装2册 病毒和寄生虫终结者+细菌歼灭战）尹烨、虾米妈咪推荐的IP绘本,"['(日) 清水茜 原', ' (日) 牧村久实 编绘 吴一红译']", (日) 牧村久实 编绘 吴一红,http://img3m0.ddimg.cn/88/0/29519710-1_w_1690512771.jpg,2023年03月 ,安徽少年儿童出版社,40.00,80.00,5,童书,动漫/卡通,16开,铜版纸,精装,是,9787570716692,"1. 给孩子的《工作细胞》彩色Q版漫画！有趣、有料、可爱，适合3—8岁孩子阅读。
2. 风靡中日的现象级IP,同名动画央视热播，《人民日报》点名表扬，B站播放数4.4亿，豆瓣评分8.9分。
3. 系列图书日本狂销950万册。荣获日本“全国书店店员推荐”奖、“这本漫画真厉害”奖！
4. 细胞人物呆萌可爱，故事情节生动有趣；有走迷宫、找找看等互动游戏；每个小故事后还有相关科普小专栏。
5. 让孩子了解细胞如何击退病毒和细菌，懂得保护身体，并培养对生物学科的兴趣。
6.《生命密码》系列作者、华大集团CEO尹烨，儿科医生、《育儿正典》作者虾米妈咪一致推荐。
本套书是根据现象级动漫《工作细胞》改编的彩色Q版漫画，适合3—8岁孩子阅读。借助可爱呆萌的细胞人物，用讲故事的方式，
跟孩子一次性讲明白身体中的各种细胞是如何通力协作歼灭细菌和病毒的。趣味性、专业性、互动性兼备，孩子轻松就能记住各
种生物科普小知识。
 ",10591,"['外观精致（1）', '形象可爱（1）', '孩子喜欢（1）', '热播动漫（1）']"
53,习近平走进百姓家,"['本书编写组 ', '']",None,http://img3m5.ddimg.cn/55/24/29510965-1_w_2.jpg,2022年12月 ,中国妇女出版社,66.30,78.00,8.5,政治/军事,政治,16开,胶版纸,平装-胶订,否,9787512722590,"书名：习近平走进百姓家
2022年主题出版重点出版物
出版社：中国妇女出版社
作者：本书编写组 著
【编辑】
全国妇联组织编写的《习近平走进百姓家》，近日由中国妇女出版社出版发行，本书入选2022年主题出版重点出版物。本书是广大党员群众学习贯彻党的二十大精神的重要学习辅导读本。
 ",None,[]
54,流光：沈从文散文选【沈从文手稿拍立得*2】沈从文诞辰120周年典藏纪念版,"['沈从文 ', '，酷威文化 出品']",None,http://img3m9.ddimg.cn/72/7/29519199-1_w_5.jpg,2023年03月 ,四川文艺出版社,22.50,45.00,5,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787541165061,"星斗其文，赤子其人！文学大家沈从文两次提名诺贝尔文学奖，被誉为20世纪中国文学“无冕之王”。
沈从文诞辰120周年典藏纪念版，集其毕生的文学精粹，把纯白的灵魂，揉进生活的爱憎得失里。
全新散文集，权威修订，沈从文之子沈龙朱亲自授权。
魂牵梦萦的乡土故园，自然淳朴的田园牧歌——精选《湘行散记》《云南看云》等名篇，一本书阅尽沈从文传世散文！
人民日报、光明日报、央视新闻、十点读书等众多媒体推荐阅读，陪伴一代人成长的文学经典。
精美装帧，典藏设计！裸脊锁线精装，整版烫彩金工艺；封面选用艺术纸，内文特选护眼纸，宜读宜收藏。
用一颗心，去为一切光色声音气味而跳跃。
 ",13530,[]
55,【自营 首刷赠海报】流浪地球2电影制作手记 官方授权正版刘慈欣小说郭帆创作细节幕后剧照花絮图访谈记录流浪地球2电影原著 流浪地球制作手记,"['朔方 等编', '']",None,http://img3m6.ddimg.cn/91/36/29544166-1_w_4.jpg,2023年04月 ,中信出版社,91.50,122.00,7.5,艺术,影视/媒体艺术,32开,胶版纸,精装,否,9787521749724,"1.欢迎加入流浪地球世界
官方授权完整呈现“流浪地球世界观”和“流浪地球编年史”。
集结来自中科院、清华大学等机构的20余位科学顾问，从自然科学、社会科学等各角度铺陈宏大的流浪地球世界，欢迎更多的读者朋友加入，共同点亮科学幻想。
2.披露众多创制细节：从入门到“入门”
深入剧组探秘幕后故事、披露诸多电影之外的专属档案、收录一手设定资料，包含分镜头画稿、平面设计手稿、珍贵剧照等。揭秘各种高科技场景和道具诞生始末：MOSS、太空电梯、月球发动机、门框机器人、机械狗笨笨、休眠舱、潜水服、工程外骨骼……
3.他们是真的想教会我们拍电影
深度访谈电影主演主创和幕后团队，为读者提供了一条走入重视效科幻电影幕后的“访客路线”，全方位记录《流浪地球2》创制全流程：如何写剧本？怎样拍电影？……主创齐上阵，手挽手痛谈“犯错”心得。
4.挑剔的他超爱（怎么可能，他永远不会满意！）
郭帆导演工作室监制全书设计：封面采用印银工艺，内文特种纸印刷，锁线精装，可180度平摊阅读。
 ",9538,[]
56,曾国藩全传：成大事者必自律,"['蒋星德 ', '，天河世纪 出品']",None,http://img3m0.ddimg.cn/35/17/29544110-1_w_2.jpg,2023年03月 ,中国民主法制出版社,9.90,48.00,2.07,传记,历史人物,32开,胶版纸,平装-胶订,否,9787516230152,"1.经典佳作，震撼上市：本书是曾氏侄儿、民国学者蒋星德用现代笔法写作的曾国藩传记，自1935年出版后，一时洛阳纸贵，八十年来不断再版。作者接触到大量内部资料，曾国藩女儿曾纪芬等同时代重要亲属为本书提供帮助并参与审订。
2.草根逆袭教科书式典范：从普通秀才到中兴名臣，创建湘军，历经磨难，自己几次兵败，羞愧自尽被救，凭着坚韧不拔的精神，终剿灭天平天国恢复国家统一，他的逆袭之路堪称教科书式典范，也是政商争相学习的楷模！
3.硬核的处世法则：一个普通士人修炼成为圣贤的人生传奇，本书详尽解读了曾国藩61年生涯，让你近距离了解曾国藩的修身、处世、齐家、治国的思想精华。
4.成大事者必自律：从少年时的笨小孩，到中年得志后的宦海沉浮，他曾经在30岁时立下，“不为圣贤，便为禽兽”的大志，从此开启了极度自律的逆袭之路。你有多自律，人生的高度就有多高!
5.全新修订，超值珍藏：本次出版以民国权威版本为底本，历时数年逐字逐句全新修订，一字未删原貌呈现!梁启超、李鸿章、白岩松、柳传志、宗庆后、俞敏洪、马伯庸等一致推崇。
 ",2324,['评价客观（1）']
57,江山风月属闲人（生活美学家雪小禅生活散文集，一本书阅尽雪小禅生活之美。偶尔慢煮生活，偶尔人在旅途。诗书画相伴，猫相陪）,"['雪小禅 ', ' 时代华语 出品']",None,http://img3m2.ddimg.cn/5/3/29512202-1_w_1691565021.jpg,2023年02月 ,江苏凤凰文艺出版社,27.50,59.80,4.6,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787559430762,"1，生活美学家雪小禅散文集，一本书阅尽雪小禅生活之美
书画：光阴夜白——那俗世烟火中，书画以青竹的姿态，书写着人间的暖意。我的日常与文字和书法有了一种莫名的交融。
行旅：南枝北枝——我愿意不时去远行，在路上感受着这个世界的心跳和脉搏。能感觉到春天的朵花开，也能立刻感知秋的意味。生活的温度随时感受到，并且怦然心动。
生活：古淡天真——写作画画洗衣做饭，整理花草烹茶唱戏，生活不是诗和远方，是脚踏实地，是一粥一饭与一人相守。
照见：浮生素喜——花花草草坛坛罐罐，戏曲茶饮服饰笔墨，共同构造了我禅意的生活环境。这世间，没有我不欢喜的事情。        
2，这本书是雪小禅的生活哲学
雪小禅说：生活不是你看到的华丽和表象，它有很多琐碎、不堪、潦草，有不习惯和难以忍受……要写作画画洗衣做饭，要整理花草中的肥料，生活不是诗和远方，是脚踏实地，是一粥一饭与一人相守。本书，雪小禅将全力为大家展示她的生活。
3，惊喜大礼包随书附赠
随书附赠惊喜大礼包，内含雪小禅书画明信片、珍藏款藏书票等。
 ",5454,"['经典必读（1）', '装帧精美（1）']"
58,自由的夜行：完整收录了《我与地坛》《病隙碎笔》等经典篇章。史铁生给所有热爱生命者的礼物，站在人的疑难之处，安顿身心。,"['史铁生 ', '，文通天下 出品']",None,http://img3m8.ddimg.cn/6/16/29504778-1_w_10.jpg,2023年01月 ,读者出版社,16.30,52.00,3.14,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787552707151,"1、生命并不受贿，唯信者逆风而行。
2、这是一本问题之书，收录史铁生关于生命、爱情、疾病、生死、亲情、命运、苦难和生存意义、生命去向的32篇文章。史铁生的一生，是充满苦难的一生，他在21岁狂妄的年纪失去了双腿，一遍遍徘徊在荒芜空寂的地坛，责问人生的生与死，叩问上帝的安排，人只有处在某种特殊的处境中，才会思考某些问题。
3、史铁生把这些问题想的很透、很彻底，他去过的黑暗，看到永恒的星光，用妙笔深刻而透彻地引导我们如何看待人生，自言自语式的语言直扑人心，他的作品不是写出来的，是从内心流淌出来的。
4、特别收录《我与地坛》（被收录高一教材）《病隙碎笔》《好运设计》《人间智慧必在某处汇合》等经典篇章。
5、给每一位迷茫者、心灵困顿者、生活孤勇者的礼物，愿我们在并不完美的人间，活出生命的辽阔和自由
6、赠史铁生“爱命运”明信片，8张随机赠送2张
 ",14052,[]
