排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
77,半小时漫画中国哲学史（全2册）（其实是一套严谨的国学入门书！混子哥新作！孔孟老庄、程朱陆王，国学各大门派爆笑登场）,"['陈磊·半小时漫画团队 ', '；读客文化 出品']",None,http://img3m9.ddimg.cn/8/17/29218769-1_w_18.jpg,2021年03月 ,江苏凤凰文艺出版社,49.90,99.80,5,哲学/宗教,哲学,32开,胶版纸,平装-胶订,是,978755945246701,"◆《半小时漫画中国哲学史（套装全2册）》是全网1500万粉丝的知识类公众号群创始人陈磊（笔名：混子哥）及其团队的全新作品，继《半小时漫画唐诗宋词》后推出的又一科普大作！
◆其实是一套严谨的国学入门书！
◆孔孟老庄、程朱陆王，国学各大门派爆笑登场！
◆儒家就像HR，*会处理人际关系，把国家秩序安排得明明白白！
◆道家向往自由，offer送到手里都不接，就算上班也是在清谈摸鱼！
◆法家都是职业经理人，他们用开公司的套路，把国家一步步做大做强！
◆墨家的核心思想“非攻，兼爱”用一句话来概括就是“peace and love”！
◆玄学就是摸鱼哲学，清谈就像在公司例会上扯淡！
◆理学是儒学的全新款式，说社会秩序也是自然规律，要追求“天理”！
◆心学专门跟理学抬杠，说人心就是“天理”，要知行合一，追求“良知”！
◆翻开本书，在笑出腹肌的同时，分清国学各大门派，理清国学来龙去脉！
 ",99021,"['通俗易懂（202）', '可读性强（150）', '大开眼界（111）', '哲学经典（89）', '内容扎实（82）', '大师作品（67）']"
78,透过地理看历史,['李不白'],None,http://img3m6.ddimg.cn/74/14/29191016-1_w_1691395319.jpg,2021年01月 ,台海出版社,24.00,48.00,5,历史,历史地理,16开,胶版纸,平装-胶订,否,9787516827864,"“没有地理，便没有历史。”——法国著名史学家  费尔南·布罗代尔
 “置图于左，置书于右，索象于图，索理于书。”历史地图与文字史料紧密结合，能够直观深刻地解释和拓展历史知识。
荆州在哪里，为何成为兵家必争之地？
关中为什么成为历代帝王龙兴之地？
为什么说得中原者得天下？
山西又称三晋是源自哪里？
江东和江左是什么关系？
百越民族和中华文明是什么关系？
西域古国都有哪些？
……
    让我们跟随作者从书中找到答案。
 ",119926,"['可读性强（182）', '内容扎实（143）', '品质不错（137）', '品质高端（115）', '经典权威（88）']"
79,父母的语言：3000万词汇塑造更强大的学习型大脑,['[美]达娜·萨斯金德（Dana Suskind），MD 贝丝·萨斯金德（Bet'],None,http://img3m6.ddimg.cn/84/21/29252406-1_w_17.jpg,2021年06月 ,机械工业出版社,29.50,59.00,5,亲子/家教,家教方法,20开,胶版纸,平装-胶订,否,9787111571544,"父母的语言是刺激大脑发育*好的教育资源。
3000万的词汇差距会极大影响儿童在数学概念、读写能力、自我管理、执行力、批判性思维、情商、创造力和毅力等方面的表现。
*好的教育是免费的，它就存在于父母的每一个词，每一句话，每一次交谈和每一份互动里。
本书*重要的价值是告诉父母应该怎样和孩子对话，即“ 3T ”原则法：
共情关注（Tune in）：共情关注你的孩子在做什么
充分交流（Talk more）：与孩子讨论时使用大量的描述性词语
轮流谈话（Take turns）：和孩子轮流参与谈话
不管父母在跟孩子谈论尿布的气味儿也好，花朵的颜色也好，饼干的形状也好，还是阅读故事、搭建积木和外出游玩的过程中，3T原则都应参与其中。这种对话原则会对儿童在数学概念、读写能力、自我管理、执行力、批判性思维、情商、创造力和毅力等方面产生令人震惊的积极影响。

 ",277549,"['家长必读（590）', '实用（427）', '宝妈必备（389）', '隔代养育（368）', '共同成长（330）', '内容丰富（328）', '亲子关系（265）', '儿童心理（248）']"
80,乌鸦面包店（全5册）,"['（日）加古里子 ', '，爱心树童书 出品']",None,http://img3m5.ddimg.cn/17/31/29234915-1_w_1703741294.jpg,2021年06月 ,新星出版社,75.90,138.00,5.51,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787513342643,"★绘本大师加古里子代表作，日本家喻户晓的经典儿童绘本，累计印刷超过400次，单册销量突破250万册，《这是苹果吗也许是吧》作者吉竹伸介推荐。入选亲近母语中国儿童分级阅读书目。
★泉水森林里开着一家乌鸦面包店，四只乌鸦宝宝和爸爸、妈妈每天一起揉面团、烤面包，开发出了恐龙面包、河马面包、企鹅面包、飞机面包……足足有87种造型！这里还有乌鸦糕点店、乌鸦蔬果店、乌鸦天妇罗店、乌鸦荞麦面店，好吃的东西多到数也数不清。如果有一天，你走在森林里，突然闻到一阵食物的香味儿，一定要抬头看一看，也许小乌鸦们正在烤面包呢！
  ★跟着小乌鸦一起玩开店游戏，在有趣的故事中认识货币，体验钱与物品的交换，明白爸爸妈妈工作的意义。
★绘本大师加古里子的毕生愿望是：“希望孩子们拥有用自己的眼睛去看，用自己的头脑思考，借助自己的力量做判断的智慧和能力。”他用40年创作出“乌鸦面包店”系列绘本，将生活的智慧融入到美味又好玩的故事里，希望孩子从中学到必要的生存知识和经济常识，像小乌鸦一样乐观、勇敢地长大。
  ★如果我小时候没看过《乌鸦面包店》，就不会喜欢上绘本，更不会成为一名绘本作家。我每天在脑海中幻想自己吃着各种形状的面包，就这样一天天长大。  ——吉竹伸介
★不管时代如何改变，孩子们喜欢的那一类绘本永远不会变，《乌鸦面包店》就属于这一类。——绘本作家 长野英子
★对我来说，和女儿一起翻开《乌鸦面包店》，看着琳琅满目、美味又奇特的面包，是我一生珍惜的幸福时光。——绘本Navi社长 金柿秀幸
 ",181821,"['孩子喜欢（1408）', '性价比很高（935）', '整体感觉不错（915）', '包装不错哦（673）', '外观精致（571）', '无异味（489）', '包装一般（59）', '有异味（46）']"
81,暗夜与黎明（全2册）（世界读者平均2个通宵读完！《巨人的陨落》作者、英国国宝作家肯·福莱特新作）,"['(英)肯.福莱特 ', '；读客文化 出品']",None,http://img3m1.ddimg.cn/13/18/29199271-1_w_37.jpg,2021年02月 ,江苏凤凰文艺出版社,93.30,118.00,7.91,小说,历史小说,32开,胶版纸,平装-胶订,是,9787559454935,"◆世界读者平均2个通宵读完《暗夜与黎明》！中译本初次登陆中国！
◆《巨人的陨落》作者、爱伦•坡终身大师奖得主肯•福莱特重磅新作！
◆英国国宝作家肯•福莱特的36部小说，以33种语言狂销80国，总销量超过1.7亿册！
◆《暗夜与黎明》是美国电商年度图书
◆《暗夜与黎明》在美国版豆瓣 Goodreads获得罕见4.48超高分推荐，98%好评率！
◆《暗夜与黎明》上市仅3个月，登顶10国畅销书榜，霸占《纽约时报》畅销榜84天！
◆黑暗野蛮的时代 •波云诡谲的权谋 •畅快淋漓的复仇
◆只要坚持内心的原则，就能活得纯粹而快意！
◆附赠作者千字采访 原版中世纪地图 精美主题插画
◆封面上的面具原型为萨顿胡兜鍪，现藏于大英博物馆。

 ",22505,"['装帧精美（87）', '经典必读（75）', '引人入胜（73）', '情节曲折（66）', '温情感人（46）']"
82,如果历史是一群喵9·五代十国篇,"['肥志', ' 漫友文化出品']",None,http://img3m1.ddimg.cn/84/7/29325171-1_w_25.jpg,2021年10月 ,广东旅游出版社,29.90,59.80,5,动漫/幽默,大陆漫画,16开,胶版纸,线装,否,9787557025847,"★五代更替，十国兴起，喵咪们迎来中国历史上罕见的大乱世！
★微博知名动漫大V、科普漫画家肥志主创作品《如果历史是一群喵》系列新篇章第九卷！每册上新即霸榜，长期稳居各大图书畅*销榜单前列，让无数人一读即入坑的现象级历史读物！ 
★这段历史冷门却十分重要！新篇章将为你解答何为“五代十国”，天下随着大唐帝国的崩塌进入四分五裂的局面，各路喵咪“你方唱罢我登场”，到底谁才能傲视天下！
★脉络清晰地展现这一人物众多、事件如麻的大分裂时代！博考文献，言必有据，全书标注超过600处典籍出处，以《旧五代史》《辽史》《南唐书》等40多部史书为依据，用轻松有趣的漫画形式串联起每一桩大事件。
★同名动画在B站累计突破2亿次播放，超过250万人订阅追番，登陆“学习强国”学习平台，全网热度高居不下！
★超过300页足量厚度，特别采用内外双封面装帧设计以及模仿古书的裸脊线装工艺形式，方便平摊翻阅的同时又不失典雅。
    推荐阅读：
 ",120327,"['画工精美（73）', '值得收藏（52）', '暖萌（51）', '好搞笑（46）', '解压神器（46）', '被治愈（39）', '热血（18）', '同人（11）']"
83,中国鸟类观察手册：当当专享赠送超写实大师级装帧画（鸳鸯！雕鸮！猎隼！双角犀鸟！）,['刘阳 陈水华 主编；中国国家地理·图书 出品'],None,http://img3m2.ddimg.cn/46/28/29203462-1_w_21.jpg,2021年03月 ,湖南科技出版社,58.80,128.00,4.6,科普读物,生物世界,16开,铜版纸,软精装,否,9787571008741,"从0到1的突破，中国有鸣声、全手绘的原创观鸟图鉴。中国截至2020年12月有记录的1491个鸟种，4000 科学插画，800 鸟种鸣声，立体、艺术展现中国鸟类，献给热爱鸟类和自然的你！
14位中国学术和观鸟水平俱佳的专家学者，21位中国高水平自然艺术手绘师，中国国家地理·图书团队近10年积累，带你细数中国鸟类“家底”，享受观鸟的乐趣和成就感。
体察观鸟需求的版式和装帧，分类清晰、要点明确，识别要点用拉线文字描述，直观、高效观鸟。
中国科学院院士郑光美，联合国和平使者珍·古道尔博士联袂推荐！
 ",37616,"['阅读体验好（38）', '内容严谨（34）', '趣味性强（27）']"
84,千与千寻（宫崎骏作品。日本上映20周年特别纪念！）,['宫崎骏原作 磨铁文化 出品'],None,http://img3m7.ddimg.cn/96/3/29254497-1_w_11.jpg,2021年06月 ,北京联合出版有限公司,56.10,78.00,7.2,动漫/幽默,日韩漫画,32开,胶版纸,平装-胶订,否,9787559649461,"【吉卜力官方简体中文版，宫崎骏殿堂级作品首次引进中国大陆。】
【《千与千寻》日本上映20周年特别纪念】
★全球同时获得奥斯卡金像奖与柏林金熊奖的动画电影。征服全世界近50个国家的观众，荣获30多项大奖。创造日本影史神话，票房冠军保持19年。
★深受中国观众的热爱，豆瓣电影No.7，动画电影排名第1，豆瓣网友超过185万人打出9.4高分。引进中国时，井柏然、周冬雨、彭昱畅、田壮壮等一众明星、名人动情演绎。
★迪士尼和皮克斯首席创意官、《玩具总动员》系列导演约翰·拉塞特，《大护法》导演不思凡，马未都、许知远、蔡康永、迪丽热巴等名人推荐的动画作品。
★征服全球媒体，《人民日报》、《纽约时报》、《洛杉矶时报》、《纽约邮报》、《好莱坞报道》、《金融时报》、《Time out LONDON》、《BBC文化专栏》等众多媒体盛赞，“毫无疑问：这是一部传奇作品”。
★吉卜力工作室指定颜色校准，专业色彩还原，精美双封。重现电影经典画面，再次体会千寻、白龙、无脸男等让人印象深刻的角色的动人故事。
★吉卜力官方指定译本。《窗边的小豆豆》的译者赵玉皎担当翻译，吉卜力官方亲自监修译文。
★其实我们每个人都是千寻，勇敢地走向自己独一无二的人生。跨越二十年历久弥新的故事，重温真心与感动。
 ",104510,"['画工精美（84）', '值得收藏（66）', '被治愈（53）', '暖萌（31）', '解压神器（31）', '好搞笑（12）', '同人（9）', '热血（9）']"
85,慢一点也没关系（内卷时代的避坑指南）,"['[比利时]吕克·斯维宁 ', ',常江涵 许楚琪 译,酷威文化 出品']",",常江涵 许楚琪 ",http://img3m6.ddimg.cn/3/11/29302716-1_w_17.jpg,2021年10月 ,四川文艺出版社,17.50,39.80,4.4,心理学,社会心理学,32开,轻型纸,平装-胶订,否,9787541161162,"比利时资深压力管理专家吕克·斯维宁博士,20余年研究成果，专治过度焦虑、又忙又累、职业倦怠、人际关系差。
10大基本要义、14个进入离线大脑的方法，无需专业训练，在日常生活中轻松掌握高效休息秘诀。
内卷时代的避坑指南，快节奏时代的慢活法！拒绝瞎忙，活出独立且清醒的自己。
颠覆传统认知，用前沿神经科学探秘大脑工作方式，探究如何让大脑保持健康与活力。
   ",61049,"['脑洞大开（353）', '心理治愈（277）', '心理学必备（214）', '可读性强（142）', '内容专业（80）']"
86,宫西达也的哲思绘本（精装2册）萌猫幽默生活哲思，轻松解压，积极思考！,"['[日]宫西达也', '；彭懿译']",；彭懿,http://img3m8.ddimg.cn/75/10/29233488-1_w_18.jpg,2021年04月 ,青岛出版社,38.00,76.00,5,童书,绘本/图画书,16开,胶版纸,精装,是,9787555261476,"•宫西达也的哲思绘本，无厘头中有哲学，超幽默、超解压。
•著名图画书作家彭懿倾情翻译，朗朗上口。
•萌猫奶油和好朋友的小故事，轻松可爱，耐人寻味，让人学会换位思考，学会接纳不同，学会积极思考。
•动物形象简单又可爱，是家长的简笔画宝藏库。
•短故事无压力，大人、小孩都适合阅读。
 ",15881,"['外观精致（25）', '整体感觉不错（23）', '孩子喜欢（20）', '无异味（19）', '包装不错哦（15）', '性价比很高（13）', '包装一般（1）', '有异味（1）']"
87,很美很美的猜谜书(升级版)：巴黎彩绘解谜手册！激发孩子数学兴趣入门书！172道谜题+200幅中世纪风格插画，精雕细琢的图腾，全书充满故事性与神秘感,['（法）法布里斯?马萨 希尔文?路易勒'],None,http://img3m6.ddimg.cn/39/29/29260776-1_w_1692668173.jpg,2021年06月 ,北方文艺出版社,34.00,68.00,5,童书,益智游戏,32开,胶版纸,平装-锁线胶订,否,9787531751557,"巴黎彩绘解谜手册！激发孩子数学兴趣入门书！内容包含逻辑推理、数学计算、空间图形、猜谜解字……打破常规猜谜逻辑，开发脑力、创造力；提升想象力、鉴赏力！
将中世纪的国王、骑士、古堡……赋予172道谜题中，并以精雕细琢的图腾，构思别致的中世纪画风，让全书充满故事性与神秘感，让你动手动脑玩不停！
还有，这是一本有魔力的书，没有繁琐的计算，没有复杂的数字，但处处充满数学逻辑。
 还有，这是一本创意猜谜书，提供200幅中世纪风格插画，你可以根据谜题，与作者一同做创意，运用你的想象力来描绘那个时代的景、物、人
 ",66178,"['开发智力（94）', '适合孩子（91）', '内容有趣（89）', '边玩边学（87）', '互动性强（60）', '内容丰富（60）', '环保安全（30）']"
88,遗憾的进化（全3册）动物百科书，爆笑冷知识，适读年龄6岁+,['[日]今泉忠明 编，[日]下间文惠 等绘'],None,http://img3m2.ddimg.cn/68/2/29255162-1_w_20.jpg,2021年07月 ,南海出版公司,82.20,149.40,5.51,童书,科普/百科,32开,纯质纸,平装-胶订,是,9787544286268,"◎ 日本25万小学生两届“童书总决选”蝉联1位，席卷各大图书榜；
◎ 系列狂销420万册，同名动画片、电视剧萌翻观众，超人气综艺《世界上贼想上的课》专题推荐；
◎ 中文版荣登多个榜单，《中国教育报》《中国少年文摘》《读者（校园版）》《新家长报》等一致推荐，加印10余次；
◎ 北京自然博物馆副研究馆员高源审订，诚意推荐；
◎ 不同于一般科普书只介绍生物的特长，而是专“戳”弱点，揭秘115种生物不为人知的进化趣闻，连达尔文也没想到！
◎ 新增微生物、植物内容，连人类也不放过，涵盖知识更加全面；
◎ 爆笑讲解x可爱手绘x生物档案，生僻字还贴心注音，低年级同学也能自主阅读，在捧腹大笑的同时，轻松get生物的主要特征，了解进化的奥秘与智慧！
◎ 精心设计翻页动画，还有解谜游戏，好读又好玩！
 ",47562,"['趣味性强（83）', '通俗易懂（68）', '知识点丰富（51）', '可读性强（37）', '获奖作品（24）', '引进版（17）', '内容权威（10）']"
89,宫崎骏：有书真好啊（宫崎骏阅读经验大揭秘，含宫崎骏推荐给孩子的50本书）,"['[日]宫崎骏 ', '']",None,http://img3m3.ddimg.cn/71/28/29221703-1_w_1692086919.jpg,2021年04月 ,南海出版公司,27.40,49.80,5.51,童书,外国儿童文学,32开,纯质纸,精装,否,9787544281249,"◆70岁的宫崎骏花3个月的时间，从400多本书中挑出50本，推荐给所有孩子和葆有童真的大人。
◆这本书会告诉人们，读书是一件如此有趣的事情
◆宫崎骏选给孩子的50本书完整书单 & 阅读经验大公开
◆宫崎骏手绘封面画，精装双封，专业色彩审定
◆不管时代多么艰难，我都想给孩子们加油：能出生真好。《有书真好啊》正是送给孩子们蕞好的加油声。——日本读者
◆为了重新来过，为了不失去自己，或者只是为了享受阅读，我都希望你能读完这本书。比起孩子，大人更应该看一看。如果对读书感到疲惫、迷茫，想重新站起来，这是非常重要的一本书。——日本Honto书店
◆如果这本书能成为你遇到“自己的一本书”的契机，我将不胜欣喜。——宫崎骏
 ",24585,"['口碑好（43）', '引人入胜（41）', '孩子喜欢（34）', '获奖作品（28）']"
90,置身事内：中国政府与经济发展（罗永浩、罗振宇、何帆、刘格菘、张军、周黎安、王烁联袂推荐，复旦经院毕业课）,"['兰小欢 ', '']",None,http://img3m8.ddimg.cn/27/24/29281158-1_w_25.jpg,2021年08月 ,上海人民出版社,41.00,65.00,6.31,经济,中国经济,16开,轻型纸,平装-胶订,否,9787208171336,"读懂中国经济，必须读懂中国政府
“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课” 
  ☆  连接抽象经济学理论与中国发展实际
在市场机制不完善的情况下，如何实现可行的动员与资源调配，推动经济增长？ 
在确保增长的过程中，如何获得更多资源和时间去建设和完善市场经济？
☆  结合学界前沿研究与一线调研经历
扼要论述 延伸阅读指引，满足弹性认知需求
生动解说光伏、面板等行业案例，清晰复盘宽窄巷子、华夏幸福等建设经验
☆  微观机制&宏观现象 双重维度串联中国经济生活中中知识与现象的碎片
理解地方政府经济治理的决策与行动逻辑
解读城市化、房价、贫富差距、债务、国内外贸易生态等现象背后各种要素的联动
☆  从热闹的政经新闻中看出门道，从枯燥的政府文件中觉察到机会。
“了解政府认为应该怎么办，比了解‘我’认为应该怎么办，重要得多。”
 ",279701,"['观点独特（88）', '通俗易懂（88）', '纸质好（48）', '性价比很高 （40）', '印刷很正（38）', '实用（33）', '可操作性强（27）', '折痕变形（16）', '纸质一般（13）']"
91,午夜降临前抵达（李健、梁文道、麦家、许知远推荐，不能出远门的日子，你需要一本旅行文学，附赠精美路线图）,"['刘子超 ', '，新经典 出品']",None,http://img3m1.ddimg.cn/7/2/29276881-1_w_1702965512.jpg,2021年08月 ,文汇出版社,35.40,59.00,6,文学,中国现当代随笔,32开,轻型纸,精装,否,9787549635511,"★ 抵达欧洲腹地，穿梭时光之旅，单向街年度青年作家刘子超出发之作，在路上寻找自我
★ 一场始于二十八岁的旅行，一次献给所有年轻心灵的写作：旅行就是一场逃脱，逃离内卷，拒绝躺平
★ 罗新、许知远、李健、老狼、桑格格推崇的青年作家，豆瓣年度华文非虚构蕞佳作者
★ 刘子超是这一代人中蕞杰出的游记作家。——许知远，作家、单向空间创始人
★ 布拉格的午夜地下、布达佩斯的旧书店、维也纳深夜的歌剧院、的里雅斯特荒废的港口——跟随刘子超走进迷人的中欧九国：德国、意大利、捷克、波兰、斯洛伐克、奥地利、匈牙利、斯洛文尼亚
★ 书店文学奖·年度旅行写作奖作品，许知远、苗炜力荐，新选摄影，新增后记，重新出发
 ",34967,"['引人入胜（35）', '装帧精美（35）', '优美隽永（30）', '经典必读（25）']"
92,好想和你在一起（全4册，英国凯特·格林威大奖提名畅销绘本）,"['[英]海伦·史蒂芬斯 ', '/绘；漆仰平 译']",/绘；漆仰平 ,http://img3m6.ddimg.cn/42/27/29237316-1_w_1690360474.jpg,2021年05月 ,福建少年儿童出版社,75.00,150.00,5,童书,绘本/图画书,20开,铜版纸,精装,是,9787539574950,"☆ 风靡世界的图画书“好想和你在一起”包含了《狮子，狮子，藏起来》《上学历险记》《意外的礼物》《外婆的心事》4个故事，作者海伦·史蒂芬斯用简单诙谐的文字，为孩子们讲述了一个天马行空又饱含暖意的故事。
☆ “好想和你在一起”系列绘本文字清晰简单，图画充满了丰富的想象力，细节刻画的细致入微。激发了孩子无尽的想象。
☆ 向孩子传递正确的价值观——选择和展开一段友情，不需要社会和其他人的约束，也不需要别人的判断。这个充满了智慧、幽默与爱的故事，为孩子们展现了一段真正的友谊——可以跨越偏见，同样，也可以跨越种族与文化。
☆ 《狮子，狮子，藏起来》荣获凯特·格林威大奖提名绘本。
  狮子，本是猛兽的象征。
大狮子太强壮而小女孩又太弱小，但小女孩爱丽丝眼里的大狮子却是美好的，是勇敢与善良的。
“好想和你在一起”的大狮子温文尔雅，他拥有强大的力量，勇猛、威风，捍卫和平，却又总是温文尔雅，绅士又善良。他又从来都不会滥用自己强大的力量——当被愤怒的市民追赶着驱逐出城时，他选择了走开，而不去攻击任何人；当他被误认为是个可怕的狮子时，他选择了等待被理解和接纳，而不会肆意发泄暴躁的情绪。
他的力量，是义无反顾的帮助遇到困难的老师和孩子们；是小心翼翼的陪在小女孩身边，而不打扰任何人；是当遇到坏人时，果断的挺身而出。如果细心观察，你还会发现，即便对待坏人，他依然选择了适可而止；而当面对遇到困难的孩子们，他又是那样的自信与温柔！
  ",12935,"['孩子喜欢（74）', '整体感觉不错（72）', '无异味（63）', '外观精致（62）', '性价比很高（60）', '包装不错哦（47）', '有异味（6）', '包装一般（4）']"
93,复杂世界的明白人（在变局时代，看清努力方向！）,"['九边 ', '，磨铁文化 出品']",None,http://img3m6.ddimg.cn/97/21/29343796-1_w_1702268400.jpg,2021年12月 ,北京联合出版有限公司,41.70,58.00,7.19,成功/励志,人生哲学,32开,胶版纸,平装-胶订,否,9787559657039,"★一本变局时代的个人破局指南 我们每个人，当下都时刻置身于“变化”的涡流之中。单凭运气和吃苦成事的年代已经远去，厉害的人，都在“微小迭代”和“借势”上拼狠劲。这本书将告诉你，如何在复杂的世界中，做好当下的事，拥抱不确定性，在变局时代，看清奋斗的方向。
★全网千万粉丝大V九边全新力作 这本书是九边继《向上生长》之后，又一部“关注个人成长”的力作。作为世界500强企业高管和财经领域的自媒体大V，他的文章总能从时代zui前沿、敏锐的视角出发，分析当下世界的发展规律和未来趋势，启发我们如何在“变”中求“进”，实现人生迁跃，因此在全网收获了千万粉丝的喜爱。
★帮你打造个人破局“快速通道” 如何避免过痛苦而抑郁的生活？起点不高，难以突破圈层怎么办？如何做对选择，清醒着忙碌？针对这些当下奋斗者们关心的话题，作者总结个人经验、见识，结合社会发展脉络及规律，帮你集中解决低效努力的种种痛点。
★助你在变化着的大环境中，提前看到趋势 个人要想成事，必须得先“借势”。中国未来十年的发展，离不开这些关键词：人才“海选”模式、芯片、电动车、技术为王、发展陷阱、扶贫、双循环、负利率国债、制造业转移……作者置身时代前沿，以宏大的视野和格局帮你分析未来隐藏的机遇在哪里。
 ",60250,"['文笔流畅（39）', '振奋人心（34）', '受益匪浅（32）', '干货满满（29）', '感染力强（27）', '内容丰富（25）', '实用（23）']"
94,苦难辉煌（金一南教授授权，全新修订增补版）,['金一南'],None,http://img3m0.ddimg.cn/21/13/29210070-1_w_22.jpg,2021年02月 ,作家出版社,51.30,79.00,6.5,文学,纪实文学,128开,胶版纸,平装-胶订,否,9787521210255,"首版《苦难辉煌》未能面世的数万字内容此次得以全面呈现！增补数十处罕
见历史细节
?当下，为什么还要再度阅读《苦难辉煌》？以史为鉴，在新形势下，《苦难
辉煌》所提供的历史信息，依然可以为今天的新难题提供丰富的启示。本书
不仅是了解真实的中共早期党史书，更是了解中国的当下和未来的
书。
?众多高层领导争相阅读大力的历史巨著；中组部要求全体党员干
部学习的重点图书；2011年1月14日，《苦难辉煌》荣获第二届中国出版政
府奖图书奖。
?名家：

 ",56592,"['经典必读（136）', '装帧精美（104）', '引人入胜（92）', '优美隽永（67）']"
95,曾医生让你早知道（当当专享签章版+健康手册，协和博士、朝阳医院医师曾医生写给你的健康指南）,"['普外科曾医生 ', ',博集天卷 出品']",None,http://img3m7.ddimg.cn/6/8/29337567-1_w_5.jpg,2021年11月 ,湖南科技出版社,29.90,65.00,4.6,保健/养生,健康百科,32开,胶版纸,平装-胶订,否,29337567,"◆ 北京协和医学院肿L学博士、朝阳医院主治医师、医学科普达人曾医生作品
火爆抖音、快手、B站、小红书等平台的医学科普医生，是新浪微博知名健康博主、微博2020人气健康医疗大V，B站2020年度zui受欢迎新星博主，曾受邀参加中国青年报、百度百家号出品的公益演讲。疫情期间关于新冠肺炎的科普引起大家的广泛关注，日常在微博上为广大网友进行医学健康科普。
◆ 科普5年，全网700多万关注，视频播放累计超7亿次
◆ 警惕身体的求救信号，救命常识早知道。一看就懂，懂了就能用
曾医生发现大众缺乏科学的健康常识，加之网络上流传着很多健康谣言，于是决定运用所学，用通俗易懂的语言将难懂的医学知识讲得透彻明白，帮大众树立科学的健康观念，远离伪科普。
◆ 75个健康真相，硬核科普，破除谣言，远离恶性疾病
书中通过饮食禁忌、身体养护、恶性疾病、医学常识、健康疑难等5大核心内容，讲述75个健康真相，如：吃大蒜可以杀灭幽门螺杆菌？癌症都是静悄悄的，警惕这四个标志等，结合生动的插图，让读者易学易懂。
◆ 一本守护全家人健康的枕边书。你不知道的健康隐患，让医生告诉你答案。
◆ 老少皆宜，健康时当做有趣科普来看，生病时当做指南来看。千万别等生病了才后悔没有早知道
◆ 双色印刷，内文含近40幅手绘漫画，图文并茂，轻松学习，一看就懂。
 ",46293,"['保健常识（40）', '实用（36）', '内容丰富（28）', '自我关怀（23）', '上班养生（21）', '老年人养生（17）', '男性养生（12）', '女性保健（11）']"
96,大中华寻宝系列28 黑龙江寻宝记,['孙家裕'],None,http://img3m3.ddimg.cn/38/36/29277803-1_w_5.jpg,2021年07月 ,二十一世纪出版社,22.75,35.00,6.5,童书,动漫/卡通,16开,胶版纸,平装-胶订,否,9787556855339,"“大中华寻宝系列”漫画版图书共34册，以23个省、4个直辖市、5个自治区、2个特别行政区为创作背景，讲述一群机敏睿智的少年，联合千年超能神兽，遍游祖国各地，展开奇妙玄幻的寻宝故事。丛书以独特的漫画元素和创新的故事语言，悬念叠出的情节和匠心独运的编创，将神州大地的地理风貌、历史遗迹、文化艺术、物产资源、民族风俗等内容巧妙融合，为读者开启一场场足尖上的中国之旅，是中华文化别开生面的呈现。
    该系列由全国各地省级图书馆馆长署名推荐，并被新闻出版总署评为“2012年度50种桂冠图书”，荣获2018“精品阅读年度好书奖”，2019中国文化IP“金竹奖”原创作品奖，第七届中华优秀出版物奖。《大中华寻宝记》融合出版项目获2019数字出版精品遴选推荐计划入围项目。
 ",None,[]
97,半小时漫画古诗词系列全集（全5册）（读完这些爆笑的古诗漫画，孩子多半会主动背古诗！）新老版随机发货,"['陈磊.半小时漫画团队 ', '；读客文化 出品']",None,http://img3m4.ddimg.cn/13/22/29218774-1_w_20.jpg,2021年03月 ,江苏凤凰文艺出版社,129.70,259.50,5,动漫/幽默,小说/名著漫画版,32开,胶版纸,平装-胶订,是,9787559456786,"◆人气古诗科普漫画《半小时漫画唐诗》《半小时漫画宋词》同系列收官之作！完整讲述古诗词的发展脉络！
◆孩子一提背诗就来劲！
◆读完这些爆笑的古诗漫画，孩子多半会主动背古诗！
◆《诗经》曾被秦始皇要求“下架烧毁”，靠着文人背诵、默写的看家本领才流传下来。
◆田园派诗歌开创者陶渊明，四次当官又四次辞官，*后却在“采菊东篱下，悠然见南山”中成了快乐的酒鬼！
◆谢灵运能写出“池塘生春草，园柳变鸣禽”等优秀的山水诗，不仅因为他本身特有才，还因为他家里有钱，可以游山玩水不上班……
◆李白喊出“安能摧眉折腰事权贵，使我不得开心颜”是因为朝廷总不让他当大官，内心憋屈。
◆万众期待的诗圣杜甫终于登场，前半生是“会当凌绝顶，一览众山小”的狂放青年，后半生是“国破山河在，城春草木深”的愁苦大叔。
◆大文豪苏轼的“竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生”看着乐观旷达，却是在他跌到人生谷底时所写。
◆绝代才女李清照的“寻寻觅觅，冷冷清清，凄凄惨惨戚戚”抒发的不是闺愁，而是亡国之恨、丧夫之哀、孀居之苦。
◆内附重中之重的必背古诗词 翻译，由语文教材审查专家忍笑撰写！
◆翻开本书，在哈哈大笑中成为古诗词学霸！
◆全网1500万粉丝的知识类公众号群创始人陈磊（笔名：混子哥）全新作品，继《半小时漫画中国史》系列后推出的又一科普大作！
 ",58317,[]
